Order ID,Order Date,Ship Date,Ship Mode,Segment,Continent,Country,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
GB-2025-10178,5/15/2025,5/20/2025,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Machines,8162.4,8,0,1469.23
GB-2025-10179,11/19/2025,11/21/2025,First Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Phones,485.06,1,0.1,67.91
GB-2025-10180,7/8/2025,7/8/2025,Same Day,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Office Supplies,Binders,58.14,3,0.5,8.72
GB-2025-10181,10/23/2025,10/23/2025,Same Day,Corporate,Africa,South Africa,Western Cape,Western Cape,Cape Town,Office Supplies,Paper,59.9,9,0.2,16.77
GB-2024-10182,5/1/2024,5/6/2024,Standard Class,Home Office,Europe,United Kingdom,South,England,London,Furniture,Bookcases,2416.4,8,0,120.82
GB-2025-10183,6/28/2025,7/3/2025,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Furniture,Chairs,392.84,1,0,58.93
GB-2026-10184,2/23/2026,2/25/2026,First Class,Consumer,North America,United States,East,New York,New York,Office Supplies,Paper,94.04,4,0,37.62
GB-2024-10185,8/27/2024,9/1/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Accessories,236.92,4,0,94.77
GB-2025-10186,11/7/2025,11/12/2025,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Technology,Machines,734.76,1,0.5,352.68
GB-2025-10187,11/18/2025,11/23/2025,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Office Supplies,Envelopes,48.96,3,0,17.14
GB-2024-10188,8/18/2024,8/23/2024,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Binders,95.62,7,0,43.03
GB-2025-10189,10/24/2025,10/29/2025,Standard Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Envelopes,18.1,1,0,6.33
GB-2026-10190,2/18/2026,2/23/2026,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Paper,56.86,4,0.5,5.69
GB-2024-10191,4/30/2024,5/3/2024,Second Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Technology,Accessories,347.45,5,0,138.98
GB-2025-10192,1/2/2025,1/7/2025,Standard Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Technology,Machines,8434.56,6,0,1518.22
GB-2025-10193,2/27/2025,3/4/2025,Standard Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Office Supplies,Binders,71.32,4,0,32.09
GB-2024-10194,9/8/2024,9/13/2024,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Technology,Machines,4212.43,8,0.1,1010.98
GB-2024-10195,6/22/2024,6/27/2024,Standard Class,Home Office,Europe,United Kingdom,South,England,London,Technology,Phones,423.93,1,0.2,33.91
GB-2024-10196,8/24/2024,8/29/2024,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Technology,Machines,3338.4,8,0,600.91
GB-2025-10197,2/25/2025,3/2/2025,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Chairs,614.64,2,0,92.2
GB-2025-10198,9/26/2025,10/1/2025,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Office Supplies,Envelopes,79.4,4,0,27.79
GB-2025-10199,12/1/2025,12/3/2025,First Class,Consumer,Asia,India,North,Delhi,New Delhi,Office Supplies,Envelopes,98.33,9,0.1,28.52
GB-2025-10200,12/20/2025,12/25/2025,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Tables,1596.4,8,0.5,638.56
GB-2025-10201,12/1/2025,12/3/2025,First Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Furniture,Tables,1792.1,3,0.1,286.74
GB-2025-10202,2/11/2025,2/13/2025,First Class,Corporate,North America,United States,West,Washington,Seattle,Office Supplies,Binders,26.04,2,0.5,3.91
GB-2024-10203,2/24/2024,2/29/2024,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,1977.44,8,0,98.87
GB-2025-10204,1/19/2025,1/24/2025,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Furniture,Chairs,460.78,2,0,69.12
GB-2026-10205,3/13/2026,3/16/2026,Second Class,Home Office,Europe,Germany,North,Berlin,Berlin,Furniture,Bookcases,1663.84,8,0,83.19
GB-2024-10206,5/15/2024,5/20/2024,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Furniture,Bookcases,1151.28,9,0,57.56
GB-2024-10207,11/28/2024,11/30/2024,First Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Copiers,5861.1,7,0,2051.39
GB-2024-10208,10/1/2024,10/6/2024,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Paper,67.74,6,0,27.1
GB-2025-10209,10/2/2025,10/7/2025,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Furnishings,514.5,6,0,128.62
GB-2024-10210,12/3/2024,12/8/2024,Standard Class,Corporate,Asia,India,South,Tamil Nadu,Chennai,Technology,Copiers,4159.44,8,0.5,207.97
GB-2024-10211,11/22/2024,11/27/2024,Standard Class,Home Office,Asia,India,South,Tamil Nadu,Chennai,Office Supplies,Envelopes,40.26,6,0,14.09
GB-2025-10212,8/29/2025,8/29/2025,Same Day,Consumer,Asia,India,East,West Bengal,Kolkata,Office Supplies,Art,38.16,2,0.1,9.16
GB-2025-10213,2/22/2025,2/25/2025,Second Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Technology,Machines,1684.76,7,0.5,808.68
GB-2025-10214,5/5/2025,5/10/2025,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Technology,Phones,1467.29,2,0.1,205.42
GB-2024-10215,12/29/2024,1/3/2025,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Furniture,Chairs,455.24,2,0,68.29
GB-2025-10216,6/15/2025,6/20/2025,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Binders,299.34,6,0,134.7
GB-2024-10217,10/29/2024,11/3/2024,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Office Supplies,Envelopes,51.28,4,0,17.95
GB-2024-10218,4/9/2024,4/14/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Phones,791.41,1,0.1,110.8
GB-2025-10219,11/24/2025,11/26/2025,First Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Technology,Machines,5240.32,8,0,943.26
GB-2024-10220,7/7/2024,7/12/2024,Standard Class,Home Office,Europe,United Kingdom,South,England,London,Technology,Machines,2834.3,7,0,510.17
GB-2024-10221,10/12/2024,10/15/2024,Second Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Furniture,Furnishings,53.78,2,0.2,6.99
GB-2025-10222,6/24/2025,6/24/2025,Same Day,Corporate,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Envelopes,46.47,3,0.1,13.48
GB-2024-10223,10/31/2024,11/2/2024,First Class,Home Office,North America,United States,West,California,Los Angeles,Furniture,Bookcases,278.84,2,0.1,2.79
GB-2025-10224,6/7/2025,6/12/2025,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Binders,90.09,9,0,40.54
GB-2024-10225,7/10/2024,7/15/2024,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Tables,5460.77,7,0,546.08
GB-2025-10226,5/21/2025,5/26/2025,Standard Class,Corporate,Europe,Germany,South,Bavaria,Munich,Furniture,Chairs,950.52,4,0,142.58
GB-2025-10227,7/4/2025,7/9/2025,Standard Class,Corporate,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Art,191.43,9,0,57.43
GB-2026-10228,1/6/2026,1/11/2026,Standard Class,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Furnishings,165.48,5,0.2,21.51
GB-2025-10229,3/25/2025,3/27/2025,First Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Technology,Machines,2909.98,3,0.1,698.4
GB-2026-10230,4/13/2026,4/18/2026,Standard Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Technology,Accessories,236.15,5,0.5,23.62
GB-2025-10231,6/10/2025,6/10/2025,Same Day,Home Office,Asia,India,East,West Bengal,Kolkata,Office Supplies,Binders,37.75,3,0.1,14.72
GB-2026-10232,4/28/2026,5/3/2026,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,23.2,2,0.2,5.34
GB-2024-10233,4/5/2024,4/10/2024,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Paper,46.54,2,0,18.62
GB-2025-10234,11/11/2025,11/14/2025,Second Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Furnishings,195.3,5,0,48.83
GB-2025-10235,7/14/2025,7/19/2025,Standard Class,Home Office,South America,Brazil,Southeast,São Paulo,São Paulo,Furniture,Furnishings,16.94,1,0.2,2.2
GB-2025-10236,3/27/2025,4/1/2025,Standard Class,Corporate,North America,United States,West,California,Los Angeles,Office Supplies,Paper,67.56,6,0,27.02
GB-2025-10237,10/26/2025,10/31/2025,Standard Class,Corporate,Asia,India,East,West Bengal,Kolkata,Technology,Phones,370.74,1,0,74.15
GB-2025-10238,8/30/2025,9/4/2025,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Binders,43.2,8,0,19.44
GB-2026-10239,1/18/2026,1/20/2026,First Class,Consumer,Europe,Germany,North,Berlin,Berlin,Furniture,Tables,1083.56,2,0,108.36
GB-2025-10240,10/27/2025,11/1/2025,Standard Class,Corporate,Asia,India,East,West Bengal,Kolkata,Furniture,Chairs,384,2,0,57.6
GB-2026-10241,1/17/2026,1/22/2026,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Technology,Phones,2313.79,4,0.1,323.93
GB-2025-10242,9/14/2025,9/19/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Machines,4998.56,5,0.1,1199.65
GB-2026-10243,3/23/2026,3/23/2026,Same Day,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Phones,5682.84,6,0,1136.57
GB-2025-10244,8/5/2025,8/10/2025,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Phones,409.75,1,0,81.95
GB-2024-10245,3/2/2024,3/4/2024,First Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Furniture,Tables,1479.9,5,0,147.99
GB-2024-10246,7/27/2024,7/27/2024,Same Day,Consumer,Oceania,Australia,East,New South Wales,Sydney,Technology,Machines,1854.8,4,0,333.86
GB-2025-10247,3/20/2025,3/25/2025,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Tables,170.06,1,0.5,68.02
GB-2025-10248,6/19/2025,6/24/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Phones,468.01,1,0,93.6
GB-2025-10249,6/20/2025,6/25/2025,Standard Class,Home Office,Africa,South Africa,Western Cape,Western Cape,Cape Town,Technology,Accessories,84.95,1,0,33.98
GB-2025-10250,1/11/2025,1/16/2025,Standard Class,Consumer,South America,Brazil,Southeast,São Paulo,São Paulo,Furniture,Chairs,655.16,4,0,98.27
GB-2024-10251,6/2/2024,6/7/2024,Standard Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Furniture,Furnishings,206.46,6,0,51.62
GB-2025-10252,1/16/2025,1/21/2025,Standard Class,Home Office,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Paper,191.88,8,0.1,65.24
GB-2024-10253,11/14/2024,11/19/2024,Standard Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Accessories,321.24,4,0,128.5
GB-2025-10254,5/20/2025,5/20/2025,Same Day,Consumer,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Paper,66.74,4,0.1,22.69
GB-2025-10255,12/11/2025,12/13/2025,First Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Furniture,Tables,3644.34,7,0,364.43
GB-2024-10256,5/25/2024,5/28/2024,Second Class,Consumer,North America,United States,West,Washington,Seattle,Office Supplies,Paper,31.75,2,0.1,10.79
GB-2025-10257,2/7/2025,2/12/2025,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Office Supplies,Art,117.94,7,0.1,28.31
GB-2024-10258,11/21/2024,11/26/2024,Standard Class,Consumer,North America,United States,East,New York,New York,Furniture,Chairs,854.61,3,0,128.19
GB-2024-10259,5/3/2024,5/8/2024,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Furniture,Tables,3170.3,5,0.1,507.25
GB-2024-10260,2/11/2024,2/16/2024,Standard Class,Corporate,North America,United States,West,Washington,Seattle,Technology,Phones,1020.33,5,0.5,102.03
GB-2024-10261,2/1/2024,2/1/2024,Same Day,Corporate,Oceania,Australia,East,New South Wales,Sydney,Furniture,Tables,410.53,2,0.2,90.32
GB-2024-10262,8/15/2024,8/20/2024,Standard Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Chairs,1683,4,0,252.45
GB-2024-10263,5/11/2024,5/16/2024,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Technology,Machines,6620.18,7,0,1191.63
GB-2025-10264,3/12/2025,3/17/2025,Standard Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Furniture,Chairs,1376.72,4,0,206.51
GB-2025-10265,7/17/2025,7/22/2025,Standard Class,Consumer,North America,United States,West,California,Los Angeles,Technology,Copiers,7707.51,9,0.5,385.38
GB-2026-10266,3/11/2026,3/14/2026,Second Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Art,13.65,3,0,4.09
GB-2024-10267,1/31/2024,2/2/2024,First Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Furniture,Chairs,1388.24,4,0,208.24
GB-2026-10268,4/15/2026,4/18/2026,Second Class,Home Office,North America,United States,West,Washington,Seattle,Furniture,Tables,1842.85,4,0.2,405.43
GB-2025-10269,12/15/2025,12/20/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Art,42.9,3,0,12.87
GB-2024-10270,8/26/2024,8/29/2024,Second Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Furniture,Bookcases,901.51,3,0.2,63.11
GB-2024-10271,11/27/2024,12/2/2024,Standard Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Furniture,Bookcases,1930.6,7,0,96.53
GB-2024-10272,11/26/2024,12/1/2024,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,958.91,4,0.2,67.12
GB-2025-10273,1/22/2025,1/27/2025,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Technology,Phones,1022.87,3,0.5,102.29
GB-2025-10274,9/18/2025,9/23/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Phones,1909.8,4,0,381.96
GB-2025-10275,10/13/2025,10/15/2025,First Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Binders,141.08,4,0,63.49
GB-2026-10276,3/16/2026,3/21/2026,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Envelopes,71.89,7,0,25.16
GB-2026-10277,4/28/2026,5/3/2026,Standard Class,Home Office,Asia,India,West,Maharashtra,Mumbai,Furniture,Chairs,780.1,5,0,117.02
GB-2024-10278,4/17/2024,4/22/2024,Standard Class,Consumer,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Envelopes,10.32,1,0.1,2.99
GB-2025-10279,9/13/2025,9/15/2025,First Class,Consumer,North America,Canada,East,Ontario,Toronto,Office Supplies,Art,51.25,5,0,15.38
GB-2025-10280,2/6/2025,2/11/2025,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Furniture,Bookcases,1279.2,8,0,63.96
GB-2024-10281,6/23/2024,6/26/2024,Second Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,31.85,5,0,11.15
GB-2024-10282,7/8/2024,7/13/2024,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Office Supplies,Envelopes,41.95,5,0,14.68
GB-2024-10283,3/4/2024,3/9/2024,Standard Class,Home Office,Asia,India,South,Tamil Nadu,Chennai,Technology,Copiers,6168.42,9,0,2158.95
GB-2025-10284,6/19/2025,6/24/2025,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Paper,173.69,7,0.1,59.05
GB-2025-10285,5/29/2025,6/3/2025,Standard Class,Home Office,Asia,India,North,Delhi,New Delhi,Furniture,Tables,2778.6,4,0,277.86
GB-2025-10286,3/9/2025,3/14/2025,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Phones,1020.96,2,0,204.19
GB-2024-10287,11/29/2024,12/1/2024,First Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Binders,87.6,3,0,39.42
GB-2024-10288,4/12/2024,4/14/2024,First Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Envelopes,108.64,8,0,38.02
GB-2024-10289,6/25/2024,6/30/2024,Standard Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Binders,18.9,1,0.5,2.84
GB-2025-10290,1/16/2025,1/21/2025,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Furniture,Bookcases,2657.68,8,0,132.88
GB-2026-10291,1/16/2026,1/21/2026,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Machines,9748.15,9,0.2,2924.44
GB-2025-10292,6/11/2025,6/14/2025,Second Class,Consumer,Europe,Germany,North,Berlin,Berlin,Furniture,Tables,2841.36,4,0,284.14
GB-2025-10293,4/12/2025,4/17/2025,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Technology,Machines,2298.58,2,0,413.74
GB-2025-10294,5/15/2025,5/20/2025,Standard Class,Consumer,Africa,South Africa,Western Cape,Western Cape,Cape Town,Furniture,Bookcases,371.04,2,0,18.55
GB-2024-10295,6/15/2024,6/17/2024,First Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Technology,Machines,3418.69,9,0.1,820.49
GB-2026-10296,2/24/2026,2/27/2026,Second Class,Corporate,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Art,64.5,5,0,19.35
GB-2024-10297,12/23/2024,12/28/2024,Standard Class,Consumer,Europe,Germany,North,Berlin,Berlin,Technology,Accessories,843.62,9,0.1,286.83
GB-2024-10298,11/1/2024,11/4/2024,Second Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Art,25.74,4,0.1,6.18
GB-2024-10299,2/28/2024,3/1/2024,First Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Machines,3426.85,5,0,616.83
GB-2025-10300,2/1/2025,2/4/2025,Second Class,Home Office,Asia,India,South,Tamil Nadu,Chennai,Technology,Machines,4598.64,6,0.2,1379.59
GB-2025-10301,11/4/2025,11/6/2025,First Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Copiers,9097.26,6,0,3184.04
GB-2024-10302,8/16/2024,8/19/2024,Second Class,Corporate,Europe,Germany,South,Bavaria,Munich,Technology,Accessories,1045.28,8,0,418.11
GB-2025-10303,10/11/2025,10/16/2025,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Technology,Accessories,151.37,7,0.2,42.38
GB-2024-10304,5/20/2024,5/20/2024,Same Day,Corporate,Europe,Germany,North,Berlin,Berlin,Technology,Copiers,2308.7,2,0.1,669.52
GB-2024-10305,6/30/2024,7/5/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Copiers,12234.96,8,0.1,3548.14
GB-2024-10306,5/12/2024,5/15/2024,Second Class,Home Office,Europe,Germany,South,Bavaria,Munich,Furniture,Chairs,1888.38,9,0,283.26
GB-2024-10307,1/15/2024,1/17/2024,First Class,Home Office,North America,United States,East,New York,New York,Technology,Accessories,183.8,5,0,73.52
GB-2025-10308,8/25/2025,8/30/2025,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,474.04,7,0.5,47.4
GB-2024-10309,12/16/2024,12/16/2024,Same Day,Corporate,Europe,United Kingdom,South,England,London,Furniture,Tables,2599.76,4,0,259.98
GB-2026-10310,1/21/2026,1/26/2026,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Accessories,909.09,9,0,363.64
GB-2024-10311,2/19/2024,2/22/2024,Second Class,Home Office,Asia,India,North,Delhi,New Delhi,Office Supplies,Envelopes,26.42,2,0,9.25
GB-2024-10312,6/5/2024,6/10/2024,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,178.68,3,0.2,50.03
GB-2025-10313,6/7/2025,6/10/2025,Second Class,Consumer,North America,United States,West,California,Los Angeles,Technology,Copiers,4410.25,5,0.5,220.51
GB-2025-10314,1/1/2025,1/4/2025,Second Class,Corporate,North America,Canada,East,Ontario,Toronto,Office Supplies,Binders,2.61,1,0,1.17
GB-2024-10315,4/23/2024,4/25/2024,First Class,Home Office,Europe,United Kingdom,South,England,London,Office Supplies,Binders,395.68,8,0,178.06
GB-2025-10316,4/20/2025,4/25/2025,Standard Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Paper,42.05,2,0.2,11.77
GB-2024-10317,1/10/2024,1/12/2024,First Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,136.88,2,0,54.75
GB-2024-10318,4/26/2024,5/1/2024,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Technology,Copiers,1413.94,2,0.1,410.04
